fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2025-2026,June,31,UTTAR PRADESH,3175,BALRAMPUR,1046667,247.972699132988,19,191,32.0445907,2436,15,20903,843356,226062,46888,15353,3939,0,2123.3372272,44095,47538,130883,185765,13,184139,254220,23339,2091.2926365,359418,20,64.51,87.59,100.07,NA
2025-2026,June,31,UTTAR PRADESH,3182,HAPUR,23141,246.042283788096,13,3,0.3915,104,16,1537,25068,13949,4416,1,4,0,62.0693797,1794,1964,8190,9687,0,16881,20602,1641,61.6778797,11177,4,89.11,100,100.29,NA
2025-2026,June,31,UTTAR PRADESH,3184,SAMBHAL,187721,241.817608472251,15,54,22.4527,916,46,15350,377562,102479,35280,149,56,0,935.464098900001,24664,27169,91051,117435,0,150095,188784,16266,913.011398900001,108766,11,63.67,75.21,100.53,NA
2025-2026,June,31,UTTAR PRADESH,3126,PILIBHIT,792194,251.013506796663,15,346,103.21352978,2801,50,16589,702992,133567,39231,3521,594,0,1867.81840148,44065,51185,138067,216721,3,249977,368357,19390,1764.6048717,148651,21,46.11,74.75,100.12,NA
2025-2026,June,31,UTTAR PRADESH,3130,HARDOI,1553442,257.006133737814,21,342,96.728587,6679,35,34353,1690726,559820,106653,1494,449,0,4441.9981117,80103,86939,235676,318409,11,459693,600779,41032,4345.2695247,623694,19,46.74,82.39,100.22,NA
2025-2026,June,31,UTTAR PRADESH,3132,LUCKNOW,119882,260.980304470366,13,27,21.68094,391,8,11132,97218,65771,47721,390,223,0,275.4007724,7436,7982,49281,72966,0,130917,194881,11523,253.7198324,30263,12,60.64,75.95,100.09,NA
2025-2026,June,31,UTTAR PRADESH,3133,RAE BARELI,690805,242.481740193964,16,144,84.9630377,3348,14,21345,660639,375904,125797,291,142,0,1686.8919813,39286,43191,154805,244515,5,305739,441913,24693,1601.9289436,326866,12,51.26,74.76,100.05,NA
2025-2026,June,31,UTTAR PRADESH,3137,KANPUR NAGAR,173839,242.541249175386,18,59,28.64962,960,63,10150,207673,74027,33199,1375,855,0,532.3423084,11037,11963,55478,79344,1,120083,160188,11110,503.6926884,70297,23,25.67,63.29,100.08,NA
2025-2026,June,31,UTTAR PRADESH,3141,HAMIRPUR,898955,249.965951747234,26,89,19.55254,558,1,15196,1111729,215693,40767,669,75,0,2798.4965157,41660,55169,113729,183794,20,179280,287630,15754,2778.9439757,480731,43,53.64,91.86,100.01,NA
2025-2026,June,31,UTTAR PRADESH,3143,FATEHPUR,798689,273.168876191829,18,130,38.05672,2330,23,15485,436409,167197,69781,163,122,0,1230.1902809,24124,25663,150373,189484,4,267635,327869,17815,1192.1335609,172188,23,55.93,85.12,100.05,NA
2025-2026,June,31,UTTAR PRADESH,3146,BAHRAICH,3319867,249.263378522846,28,353,104.667,4417,19,37202,3346868,659749,70300,24582,2368,0,8447.18325150001,116510,130087,278563,346453,162,433791,527914,41619,8342.51625150001,1543512,51,46.59,85.11,100.11,NA
2025-2026,June,31,UTTAR PRADESH,3147,GONDA,1174606,248.835494199407,25,151,43.4616464,2367,83,23955,1227116,321915,50428,3013,262,0,3096.9618094,48044,50655,156509,199892,15,335165,425027,26322,3053.500163,504443,26,58.67,76.96,100.23,NA
2025-2026,June,31,UTTAR PRADESH,3150,SULTANPUR,1539329,248.493905616649,26,170,73.90354,4068,54,21154,1859650,458554,74328,4504,596,0,4695.02045580001,70117,75467,205400,283326,3,351191,484839,25222,4621.11691580001,916945,26,42.54,72.86,100.29,NA
2025-2026,June,31,UTTAR PRADESH,3155,DEORIA,924197,252.174835677127,23,66,101.90005,1866,130,19604,1113935,251769,37945,40307,5596,0,2910.9638058,47218,49898,121328,152803,1,225587,281804,21470,2809.0637558,481337,12,62.4,92.26,100.04,NA
2025-2026,June,31,UTTAR PRADESH,3163,SONBHADRA,840782,250.849954231582,18,180,127.6131214,2184,6,18398,651104,192666,77288,200342,78164,0,1760.9072074,35592,43019,164693,257371,12,276418,417378,20582,1633.294086,365059,40,62.64,81.74,100.02,NA
2025-2026,June,31,UTTAR PRADESH,3168,KANNAUJ,500266,253.811038613466,18,96,50.6250858,1076,25,12869,458467,124053,38059,252,19,0,1214.2649402,24307,26424,89210,114647,1,140635,175403,13945,1163.6398544,158682,22,73.02,88.95,100.18,NA
2025-2026,June,31,UTTAR PRADESH,3170,KAUSHAMBI,410118,244.401412232482,20,68,13.6562,994,46,11675,417495,200085,49367,345,68,0,1034.019876,20239,22722,76341,106517,1,143005,189192,12669,1020.363676,218685,38,39.88,86.17,101.85,NA
2025-2026,June,31,UTTAR PRADESH,3171,CHANDAULI,1660740,255.538878505241,31,171,89.90154,1934,107,19350,2466592,583038,62002,11089,1122,0,6393.0030741,78730,98549,143689,213947,168,206738,297407,21284,6303.1015341,1016188,20,53.24,62.21,100.9,NA
2025-2026,June,31,UTTAR PRADESH,3177,CHITRAKOOT,348493,249.844808634503,22,112,42.69537,2232,11,11869,340448,130617,58196,185,29,0,893.287024099993,15010,18772,80110,132776,14,143283,229548,14101,850.591654099993,174429,56,66.64,79.93,100.31,NA
2025-2026,June,31,UTTAR PRADESH,3180,KASHGANJ,321955,252.468108956213,12,191,41.4714,936,21,8508,289676,66423,25545,330,87,0,772.8109193,22814,25233,79051,112417,0,114361,155938,9444,731.3395193,66733,9,56.06,90.53,100,NA
2025-2026,July,31,UTTAR PRADESH,3110,MORADABAD,709224,262.497545897316,20,161,13.906,1935,58,15166,795199,147344,30918,453,113,0,2101.28386,39465,45601,107527,147755,2,193151,267245,17101,2087.37786,228982,16,60.9,77.63,100.01,NA
2025-2026,July,31,UTTAR PRADESH,3114,MUZAFFARNAGAR,130649,245.745651728004,17,10,15.5338178,2247,57,4817,125781,31304,11586,249,76,0,324.635156000001,7342,8508,31346,41401,4,78112,96872,7064,309.101338200001,49612,8,67.32,76.3,100.19,NA
2025-2026,July,31,UTTAR PRADESH,3119,MATHURA,963913,249.274519653184,26,58,30.40799,1709,48,13473,1174110,320731,36192,2015,232,0,2957.1650527,44373,52729,88786,119539,21,144285,192124,15182,2926.7570627,498575,14,66.46,80.76,100,NA
2025-2026,July,31,UTTAR PRADESH,3131,UNNAO,715266,253.763907698262,23,109,33.75496,1505,33,21847,899138,309715,60140,2327,289,0,2315.4426844,37875,40444,122103,162575,23,273665,353949,23352,2281.6877244,328137,25,43.18,71,100.01,NA
2025-2026,July,31,UTTAR PRADESH,3136,KANPUR DEHAT,561112,248.429063061181,18,84,58.551049,2087,47,16050,296807,106152,44887,226,109,0,795.9058982,16314,17745,79054,108147,1,159512,207495,18137,737.3548492,101750,30,32.68,54.11,100.19,NA
2025-2026,July,31,UTTAR PRADESH,3140,LALITPUR,1593196,247.933041031615,26,135,18.0772687,2603,1,17651,1440304,326924,55170,71463,15174,0,3589.066776,54139,73359,127223,216218,110,189051,308615,20254,3570.9895073,639806,40,37.04,85.89,100.18,NA
2025-2026,July,31,UTTAR PRADESH,3147,GONDA,1390499,247.288803150556,28,155,43.4616464,2691,72,23960,1558709,407083,50514,3520,263,0,3897.97447710001,54677,57768,156893,200435,28,335279,425254,26651,3854.51283070001,638619,26,60.76,78.97,100.2,NA
2025-2026,July,31,UTTAR PRADESH,3148,BARABANKI,1989751,257.413478500073,27,277,593.4455681,3773,25,26173,2028472,886651,122972,1478,125,0,5815.0059037,73055,82733,205836,280567,79,380115,496836,29946,5221.5603356,697239,18,51.09,89.49,100.63,NA
2025-2026,July,31,UTTAR PRADESH,3153,BASTI,3704788,254.55019172739,26,217,74.6465518,4945,22,28777,3200586,887377,96529,485,48,0,8221.74435120001,122187,134714,285045,360165,37,410916,512705,33722,8147.09779940001,1690108,16,51.18,90.77,100.01,NA
2025-2026,July,31,UTTAR PRADESH,3154,GORAKHPUR,2678910,250.730610340758,31,171,64.4571232,4244,33,23464,3234521,1140173,90088,4825,348,0,8174.3913681,103150,111538,185041,255392,75,350005,464592,27708,8109.9342449,1639501,16,59.44,89.48,100.02,NA
2025-2026,July,31,UTTAR PRADESH,3155,DEORIA,1183376,250.498242580109,26,74,101.90005,2395,94,19669,1366361,312118,37974,49906,5606,0,3524.6103423,52365,55460,121387,152924,1,225786,282088,22064,3422.7102923,589028,12,61.31,91.77,100.04,NA
2025-2026,July,31,UTTAR PRADESH,3166,HATHRAS,270114,243.820574117542,18,42,22.6937712,557,18,7376,360414,118466,21736,352,51,0,901.4572552,19488,22135,47735,65358,1,81660,105992,7933,878.763484,86915,5,61.43,84.63,100,NA
2025-2026,July,31,UTTAR PRADESH,3167,AMROHA,934042,236.201267196823,16,63,154.93494,3457,1,18042,606362,157044,39277,249,88,0,1587.1696678,37890,43223,101801,143381,19,147015,200151,21499,1432.2347278,156292,20,45.4,93.37,100.07,NA
2025-2026,July,31,UTTAR PRADESH,3172,KUSHI NAGAR,1375476,254.416008195813,26,372,110.6263148,7243,35,26598,2174037,550924,67088,16112,1810,0,5641.72446690001,81431,95423,183243,257837,48,385365,519038,33841,5531.09815210001,939510,22,64.57,81.21,100.05,NA
2025-2026,July,31,UTTAR PRADESH,3173,SANT RAVIDAS NAGAR,458885,251.537554882943,21,41,32.23877,520,7,9294,407367,154140,35676,908,296,0,1056.9197612,19208,21876,65273,90010,10,123039,162544,9814,1024.6809912,221731,33,58.96,85.68,100.09,NA
2025-2026,July,31,UTTAR PRADESH,3174,SANT KABEER NAGAR,2141261,251.448047280303,28,194,86.8357792,6339,32,18204,2259884,736636,74800,2678,201,0,5769.26996800001,80605,86390,177950,223753,16,266463,336354,24543,5682.43418880001,1262448,35,59.17,94.63,100,NA
2025-2026,July,31,UTTAR PRADESH,3175,BALRAMPUR,1153650,251.099035499891,21,205,32.0445907,2619,11,21046,1031975,275808,46989,18217,3961,0,2623.3238623,49036,53051,131162,186287,13,184233,254570,23665,2591.2792716,439349,20,65.26,87.85,100.06,NA
2025-2026,July,31,UTTAR PRADESH,3176,SHRAVASTI,878297,250.088149163096,31,129,77.09849,2085,12,9651,1088178,285875,30181,8675,1048,0,2798.50270979999,34899,40847,75072,108112,71,124738,170387,11736,2721.40421979999,488629,24,50.26,91.12,100.08,NA
2025-2026,July,31,UTTAR PRADESH,3110,MORADABAD,709224,265.726944505824,19,150,13.906,1905,60,15136,760296,141290,30919,405,113,0,2034.21733,38570,44545,107520,147744,1,193136,267224,17041,2020.31133,220337,16,60.74,77.01,100.01,NA
2025-2026,July,31,UTTAR PRADESH,3111,RAMPUR,1333139,249.09181343902,30,92,40.09731,2202,27,14016,1778582,324359,34699,1053,67,0,4470.3994673,58175,66575,111584,147028,36,173120,221092,16218,4430.3021573,520274,9,72.19,91.54,100.04,NA
2025-2026,July,31,UTTAR PRADESH,3112,SAHARANPUR,438956,255.032146976658,15,16,46.1998548,731,18,14975,499712,223621,66055,963,279,0,1320.6260971,33072,37394,85147,127628,3,165152,228570,15706,1274.4262423,201171,19,75.32,82.97,100.04,NA
2025-2026,July,31,UTTAR PRADESH,3123,MAINPURI,1289911,248.262585149139,28,117,45.85052845,3524,8,15367,1683458,418443,43430,3547,321,0,4225.24687914999,58576,65428,124042,163303,112,201382,256982,18891,4179.39635069999,608831,23,72.93,88.16,100.93,NA
2025-2026,July,31,UTTAR PRADESH,3128,KHERI,2432200,254.704101554964,20,280,223.76522,7624,4,33715,1715603,673007,137292,20188,6520,0,4593.4764274,81739,94595,248447,368166,55,496720,692505,41339,4369.7112074,479202,26,36.03,91.24,100.03,NA
2025-2026,July,31,UTTAR PRADESH,3132,LUCKNOW,194560,257.453095449318,14,36,21.68094,539,6,11224,121740,82430,47746,499,223,0,335.1043384,8328,8991,49305,73011,0,130936,194915,11763,313.4233984,37640,12,58.4,73.42,100.07,NA
2025-2026,July,31,UTTAR PRADESH,3135,ETAWAH,384723,262.529203120968,16,50,49.213,784,40,10499,259663,84001,35995,226,134,0,730.9042047,15821,16704,77574,97951,2,138600,167287,11283,681.6912047,80443,28,59.68,60.95,100.74,NA
2025-2026,July,31,UTTAR PRADESH,3138,JALAUN,2859671,243.007240386708,32,450,49.05307,2529,21,24253,2945583,832635,82934,1182,70,0,7207.0330316,90252,114536,177793,261245,113,230350,331763,26782,7157.9799616,1171809,38,83.93,91.49,100.54,NA
2025-2026,July,31,UTTAR PRADESH,3140,LALITPUR,1593196,248.427414956475,26,131,18.0772687,2590,1,17520,1387613,314429,55132,68902,15175,0,3465.2883742,52663,71146,127164,216091,102,189025,308553,20110,3447.2111055,616710,40,36.35,85.84,100.19,NA
2025-2026,July,31,UTTAR PRADESH,3143,FATEHPUR,912325,266.737797197071,19,128,314.2330803,2390,18,15768,555633,211930,69835,253,122,0,1796.316305,28185,30128,150414,189717,5,267777,328295,18158,1482.0832247,216143,23,56.47,86.05,100.04,NA
2025-2026,July,31,UTTAR PRADESH,3147,GONDA,1390499,248.64244595362,27,154,43.4616464,2614,72,23960,1468646,384858,50492,3349,262,0,3695.1389832,52731,55688,156724,200212,21,335255,425199,26574,3651.6773368,600003,26,60.08,78.38,100.21,NA
2025-2026,July,31,UTTAR PRADESH,3150,SULTANPUR,2106815,248.057242474726,28,183,73.90354,4494,42,21274,2120122,524821,74403,5230,597,0,5333.01971030002,74496,80202,205512,283650,8,351449,485523,25768,5259.11617030002,1041636,26,40.87,70.93,100.26,NA
2025-2026,July,31,UTTAR PRADESH,3154,GORAKHPUR,2678910,250.986050404263,30,171,64.4571232,4137,35,23374,3143623,1107804,90013,4782,348,0,7954.5123305,102032,110281,185028,255097,72,349981,464113,27511,7890.0552073,1595461,16,59.28,89.67,100.02,NA
2025-2026,July,31,UTTAR PRADESH,3159,BALLIA,892094,244.439059392546,25,140,61.346694,5691,84,21059,1330470,302372,45321,45544,7297,0,3313.5350475,52885,59082,156033,200610,16,318684,397848,26750,3252.1883535,609262,22,73.29,90.76,100.03,NA
2025-2026,July,31,UTTAR PRADESH,3162,MIRZAPUR,1371842,251.324066738065,20,143,61.35023,1900,24,25644,792741,342627,96093,9777,2445,0,2053.6991499,38252,45881,143137,217330,10,274979,395855,27544,1992.3489199,431485,35,51.74,86.09,100.02,NA
2025-2026,July,31,UTTAR PRADESH,3171,CHANDAULI,2212853,253.257494186441,33,185,102.5681391,2054,88,19722,2900547,689672,62239,13579,1129,0,7448.420789,85371,107630,144633,215266,256,207169,298069,21776,7345.8526499,1197507,20,53.1,62.24,100.89,NA
2025-2026,July,31,UTTAR PRADESH,3122,ETAH,451884,252.071201448538,22,103,80.6806023,1695,28,12932,696426,133722,20944,497,53,0,1836.1699877,30769,33274,83151,105108,5,147661,184343,14627,1755.4893854,250349,10,56.46,78.44,100.53,NA
2025-2026,July,31,UTTAR PRADESH,3123,MAINPURI,1289911,250.86628554815,29,118,45.85052845,3580,6,15360,1712888,428861,43431,3618,321,0,4342.90902964999,59059,65999,124055,163326,112,201388,256989,18940,4297.05850119999,619585,23,72.85,88.22,100.91,NA
2025-2026,July,31,UTTAR PRADESH,3129,SITAPUR,1936765,257.639435475691,23,696,177.022324658,8143,47,42053,2336817,883901,188261,2779,389,0,6197.58445155799,98204,115362,323481,472213,66,673497,935619,50196,6020.56212689998,773253,33,43.69,77.28,100.07,NA
2025-2026,July,31,UTTAR PRADESH,3109,BIJNOR,1154827,249.991464929155,15,190,56.60613,2154,18,21529,1244538,476524,113961,6530,1083,0,3167.8449078,81074,95021,182078,265887,5,269239,374436,23683,3111.2387778,431518,12,62.29,89.14,100.15,NA
2025-2026,July,31,UTTAR PRADESH,3111,RAMPUR,1333139,248.29380553017,31,95,40.09731,2256,27,14096,1874409,343373,34706,1111,67,0,4694.1387473,59378,68081,111599,147058,40,173144,221144,16352,4654.0414373,549062,9,71.52,90.73,100.04,NA
2025-2026,July,31,UTTAR PRADESH,3121,FIROZABAD,1226464,248.409441448852,25,174,28.3017371,2544,27,15041,1393158,366000,34636,2065,212,0,3489.03774339999,55008,56831,107728,134786,10,160534,200073,17585,3460.73600629999,571783,18,69.78,80.32,100.02,NA
2025-2026,July,31,UTTAR PRADESH,3122,ETAH,451884,251.176331986405,22,104,80.6806023,1717,28,12986,716445,137216,20850,497,53,0,1880.220874,31158,33708,82377,104309,5,146882,183540,14703,1799.5402717,257164,10,56.71,79.03,100.51,NA
2025-2026,July,31,UTTAR PRADESH,3125,BAREILLY,1120664,249.626357168034,19,241,37.0345838,2990,69,24502,1129138,235296,54215,671,159,0,2855.6606406,56846,65580,163415,240255,9,281373,387713,27492,2818.6260568,221092,26,46.2,75.51,100.04,NA
2025-2026,July,31,UTTAR PRADESH,3127,SHAHJAHANPUR,1004169,245.958621025698,18,606,25.2486586,3152,27,18879,948154,274677,67267,457,85,0,2357.3151622,50065,56020,161586,227415,7,344934,450194,22031,2332.0665036,203237,20,71.11,75.62,100.06,NA
2025-2026,July,31,UTTAR PRADESH,3130,HARDOI,2162423,255.13957483226,24,365,96.728587,7242,30,34528,2169873,720481,106767,1877,450,0,5632.9333336,90367,98621,235884,318799,50,459978,601440,41770,5536.2047466,802108,19,45.03,80.29,100.2,NA
2025-2026,July,31,UTTAR PRADESH,3134,FARRUKHABAD,484896,250.538967670743,22,43,20.12551,885,13,10880,423208,91375,22425,20,8,0,1080.4264643,18779,20224,69238,91028,1,113498,142399,11765,1060.3009543,112374,16,65.06,94.47,100.01,NA
2025-2026,July,31,UTTAR PRADESH,3135,ETAWAH,384723,263.002124017067,16,54,49.213,807,30,10552,283590,93718,36005,238,134,0,795.0607235,16938,17888,77589,97979,2,138643,167358,11359,745.8477235,87714,28,60.96,62.71,100.67,NA
2025-2026,July,31,UTTAR PRADESH,3136,KANPUR DEHAT,561112,245.974265187073,18,84,58.551049,2093,45,16116,305309,110153,44892,237,109,0,809.5326183,16702,18198,79069,108165,1,159516,207504,18209,750.9815693,103745,30,33.65,54.85,100.19,NA
2025-2026,July,31,UTTAR PRADESH,3145,PRAYAGRAJ,1501702,247.033191535706,21,130,133.4793832,7778,7,26791,1230392,595890,150801,673,137,0,3172.9560092,58502,67360,220168,319276,37,469387,646988,34569,3039.476626,593970,25,51.21,79.78,100.04,NA
2025-2026,July,31,UTTAR PRADESH,3149,AYODHYA,1021733,263.818569772152,22,78,29.89886,4594,19,19559,1182413,481696,71264,2196,256,0,3149.3239254,51508,55757,129042,181472,16,233466,311447,24153,3119.4250654,592977,17,30.58,91.06,100.01,NA
2025-2026,July,31,UTTAR PRADESH,3150,SULTANPUR,2106815,246.605705746504,29,186,73.90354,4927,37,21141,2229547,553885,74445,5412,600,0,5572.09365430001,76441,82329,205558,283741,16,351500,485617,26068,5498.19011430001,1093103,26,40.85,70.78,100.25,NA
2025-2026,July,31,UTTAR PRADESH,3151,SIDDHARTH NAGAR,3459734,250.854432751081,31,174,63.74924,3127,20,25271,4483455,1075554,82196,302,17,0,11310.6948479,144526,158907,256996,348873,44,382876,510156,28398,11246.9456079,2638143,13,70.03,89.61,100,NA
2025-2026,July,31,UTTAR PRADESH,3152,MAHARAJGANJ,2568049,254.490823236061,27,301,49.80542,4483,1,29346,3191126,718576,75747,14570,1735,0,8170.9282479,117444,136000,227008,336855,112,375829,531032,33829,8121.1228279,1728949,16,62.28,90.31,100,NA
2025-2026,July,31,UTTAR PRADESH,3154,GORAKHPUR,2678910,251.03508251266,31,175,64.4571232,4311,31,23479,3300645,1161750,90233,4880,350,0,8350.2340224,103798,112308,185048,255621,80,350022,464900,27790,8285.7768992,1673661,16,59.34,89,100.02,NA
2025-2026,July,31,UTTAR PRADESH,3155,DEORIA,1183376,250.546532662849,26,75,101.90005,2422,93,19719,1397398,319017,37977,50978,5606,0,3603.0322865,52942,56070,121391,152930,1,225792,282099,22141,3501.1322365,602972,12,61.47,91.87,100.04,NA
2025-2026,July,31,UTTAR PRADESH,3160,GHAZIPUR,2637202,242.823090509237,22,159,46.8962511,6736,54,23868,2275845,563240,93971,20591,3415,0,5573.17341529995,101308,114248,279886,371567,0,464860,602250,30604,5526.27716419995,1091849,20,32.07,78.74,100.1,NA
2025-2026,July,31,UTTAR PRADESH,3163,SONBHADRA,1146617,249.140478773655,20,200,127.6131214,2409,3,18737,870098,260289,77461,268474,78362,0,2295.37944439999,42426,51844,165075,258020,26,276648,417814,21146,2167.76632299999,488320,40,64.24,84.05,100.06,NA
2025-2026,July,31,UTTAR PRADESH,3165,BAGHPAT,7062,240.143699107337,13,0,0.6096,56,159,1825,4593,776,1531,0,4,0,11.6394001,342,374,3563,4633,0,17600,21597,1881,11.0298001,1845,5,93.14,96.94,103.82,NA
2025-2026,July,31,UTTAR PRADESH,3169,AURAIYA,731367,251.427683925596,27,83,44.890426,1683,40,12882,1254597,437206,44948,4848,371,0,3199.29460570001,45133,48478,87610,110623,20,142074,174089,14565,3154.40417970001,439646,18,50.71,66.04,100,NA
2025-2026,July,31,UTTAR PRADESH,3174,SANT KABEER NAGAR,2141261,250.176354010931,28,196,86.8357792,6362,32,18332,2309601,753916,74816,2958,218,0,5864.91135320001,81597,87550,178004,223835,19,266471,336371,24694,5778.07557400001,1289914,35,59.24,94.66,100,NA
2025-2026,July,31,UTTAR PRADESH,3176,SHRAVASTI,878297,252.295082707907,31,134,77.09849,2087,12,9693,1108177,291146,30184,8701,1048,0,2872.9745687,35087,41096,75096,108136,87,124739,170388,11780,2795.8760787,497028,24,50.22,91.17,100.08,NA
2025-2026,June,31,UTTAR PRADESH,3131,UNNAO,512697,255.37885376986,22,104,33.75496,1444,34,21733,834527,285239,60123,2260,289,0,2164.960447,36641,39046,122060,162510,20,273655,353927,23177,2131.205487,304120,25,42.6,69.95,100.01,NA
2025-2026,June,31,UTTAR PRADESH,3138,JALAUN,2062352,243.189834531279,32,447,49.05307,2529,21,24215,2911789,821608,82923,1110,70,0,7130.22792099999,89837,113941,177779,261216,112,230313,331693,26744,7081.17485099999,1158824,38,84.15,91.83,100.51,NA
2025-2026,June,31,UTTAR PRADESH,3139,JHANSI,1091477,254.959640057612,31,494,156.03905,2006,27,17245,1126847,365568,55674,9803,1333,0,3029.0441052,36061,46692,104450,167124,104,192129,298212,19251,2873.0050552,461118,41,67.67,85.87,100.01,NA
2025-2026,June,31,UTTAR PRADESH,3140,LALITPUR,1308196,248.271118938187,26,129,18.0772687,2589,1,17369,1355267,308077,55114,67581,15174,0,3382.8138142,51967,70061,127124,216019,94,189013,308518,19958,3364.7365455,601875,40,36.16,85.6,100.19,NA
2025-2026,June,31,UTTAR PRADESH,3142,BANDA,598791,252.475324251168,24,228,35.7863444,2984,7,17202,515002,121765,46575,190,44,0,1336.0393138,21325,27201,121298,195263,3,230059,356937,20186,1300.2529694,239213,54,52.58,77.05,100.03,NA
2025-2026,June,31,UTTAR PRADESH,3149,AYODHYA,825171,265.032571227002,21,72,29.89886,4546,20,19458,1077260,438737,71199,1938,253,0,2884.9887368,49822,53822,128896,181279,12,233450,311420,24004,2855.0898768,541141,17,30.29,91.36,100.01,NA
2025-2026,June,31,UTTAR PRADESH,3161,VARANASI,423999,259.843786763112,17,69,29.87821,1775,11,11733,415294,152372,44269,3248,818,0,1108.9938658,23239,27336,77227,120682,1,161443,228608,13508,1079.1156558,222527,22,50.16,58.61,100.59,NA
2025-2026,June,31,UTTAR PRADESH,3163,SONBHADRA,840782,244.03168445678,19,193,127.6131214,2330,6,18571,783956,232190,77401,243930,78284,0,2040.7141536,39872,48554,164914,257763,19,276578,417692,20901,1913.1010322,439455,40,63.49,83.15,100.02,NA
2025-2026,June,31,UTTAR PRADESH,3172,KUSHI NAGAR,1101442,256.116502678703,25,366,110.6263148,6607,39,26458,2053606,519253,67013,15066,1808,0,5370.25018080001,79443,92919,183121,257656,46,385328,518969,33065,5259.62386600001,890723,21,64.45,81.76,100.06,NA
2025-2026,July,31,UTTAR PRADESH,3146,BAHRAICH,3613648,245.050594917729,31,376,104.667,4863,19,38140,3976096,790028,70537,29369,2380,0,9848.11390250003,125660,140697,279800,347966,266,433934,528139,43003,9743.44690250003,1831927,51,45.93,84.21,100.1,NA
2025-2026,July,31,UTTAR PRADESH,3147,GONDA,1390499,248.477334831538,28,155,43.4616464,2656,72,23960,1516482,397066,50505,3349,262,0,3811.5757032,53924,56958,156854,200370,25,335267,425224,26616,3768.1140568,619703,26,60.27,78.82,100.21,NA
2025-2026,July,31,UTTAR PRADESH,3153,BASTI,3704788,254.439303010711,25,214,74.6465518,4897,29,28728,3131985,870283,96492,485,48,0,8043.6473562,120535,132834,284956,360051,37,410910,512693,33625,7969.00080440001,1655132,16,51.04,90.71,100.01,NA
2025-2026,July,31,UTTAR PRADESH,3163,SONBHADRA,1146617,241.992205555656,20,196,127.6131214,2386,4,18628,827805,244877,77420,256562,78304,0,2130.8366986,41262,50337,164960,257839,24,276605,417738,21014,2003.2235772,464837,40,63.68,83.6,100.02,NA
2025-2026,July,31,UTTAR PRADESH,3166,HATHRAS,270114,245.197360362467,18,42,22.6937712,553,18,7360,354901,116897,21738,345,51,0,892.9016551,19398,22032,47741,65362,1,81657,105985,7913,870.2078839,85705,5,61.23,84.45,100,NA
2025-2026,July,31,UTTAR PRADESH,3169,AURAIYA,731367,251.401302823149,26,78,44.890426,1655,43,12827,1194836,416302,44919,4628,371,0,3048.7236966,44343,47585,87537,110536,18,142043,174042,14482,3003.8332706,421116,18,51.3,66.21,100,NA
2025-2026,July,31,UTTAR PRADESH,3170,KAUSHAMBI,510168,242.541274061081,22,78,13.6562,1018,33,11884,515407,248944,49397,459,68,0,1263.7309044,22876,25927,76388,106594,2,143104,189353,12902,1250.0747044,269349,38,38.54,87.78,101.52,NA
2025-2026,July,31,UTTAR PRADESH,3171,CHANDAULI,2212853,250.379743404175,34,188,102.5681391,2059,81,19778,2970781,706813,62289,13710,1131,0,7540.801984,86307,108933,144793,215472,266,207171,298071,21837,7438.2338449,1225101,20,53.15,62.18,101,NA
2025-2026,July,31,UTTAR PRADESH,3172,KUSHI NAGAR,1375476,255.074602890699,26,371,110.6263148,7076,37,26553,2135193,540268,67085,15584,1808,0,5556.96138050001,80724,94529,183221,257795,48,385353,519022,33629,5446.33506570001,924366,22,64.6,81.57,100.06,NA
2025-2026,July,31,UTTAR PRADESH,3175,BALRAMPUR,1153650,251.615984729174,20,205,32.0445907,2615,11,21045,1012126,270362,46983,17603,3952,0,2578.7153923,48660,52617,131138,186248,13,184226,254556,23660,2546.6708016,431661,20,64.97,87.7,100.06,NA
2025-2026,July,31,UTTAR PRADESH,3176,SHRAVASTI,878297,250.431150535848,30,127,77.09849,2070,13,9619,1059628,277429,30181,8675,1048,0,2730.7370818,34407,40235,75071,108106,65,124734,170382,11689,2653.6385918,478219,24,49.99,90.91,100.08,NA
2025-2026,July,31,UTTAR PRADESH,3177,CHITRAKOOT,503130,250.221276750556,24,123,42.69537,2233,11,12064,427421,162316,58228,239,29,0,1112.19365329999,17262,21894,80242,132996,26,143325,229624,14297,1069.49828329999,218540,56,66.89,81.65,100.25,NA
